SchNumb,Subgroup,SY,Year,Number_Attending,Regular_Attendance_Rate,SchoolName_Mapped,District_Mapped,Level Mapped
17150,Black,2020-21,2021,,,university hills elementary,las cruces,es
17150,Hispanic,2020-21,2021,211.0,0.891,university hills elementary,las cruces,es
17150,Asian,2020-21,2021,,,university hills elementary,las cruces,es
17150,Native,2020-21,2021,,,university hills elementary,las cruces,es
17150,EL,2020-21,2021,48.0,0.8333,university hills elementary,las cruces,es
17150,Migrant,2020-21,2021,,,university hills elementary,las cruces,es
17166,Female,2020-21,2021,133.0,0.8647,valley view elementary,las cruces,es
17166,Male,2020-21,2021,137.0,0.854,valley view elementary,las cruces,es
17166,White,2020-21,2021,30.0,,valley view elementary,las cruces,es
17166,Black,2020-21,2021,,,valley view elementary,las cruces,es
17166,Hispanic,2020-21,2021,230.0,0.8478,valley view elementary,las cruces,es
17166,Asian,2020-21,2021,,,valley view elementary,las cruces,es
17166,Native,2020-21,2021,,,valley view elementary,las cruces,es
17166,EL,2020-21,2021,54.0,0.9074000000000001,valley view elementary,las cruces,es
17166,Migrant,2020-21,2021,,,valley view elementary,las cruces,es
17170,Female,2020-21,2021,337.0,0.8991,vista middle,las cruces,ms
17170,Male,2020-21,2021,332.0,0.8494,vista middle,las cruces,ms
17170,White,2020-21,2021,80.0,,vista middle,las cruces,ms
17170,Black,2020-21,2021,,,vista middle,las cruces,ms
17170,Hispanic,2020-21,2021,566.0,0.8604,vista middle,las cruces,ms
17170,Asian,2020-21,2021,,,vista middle,las cruces,ms
17170,Native,2020-21,2021,,,vista middle,las cruces,ms
17170,EL,2020-21,2021,134.0,0.8433,vista middle,las cruces,ms
17170,Migrant,2020-21,2021,13.0,,vista middle,las cruces,ms
17172,Female,2020-21,2021,90.0,0.8111,booker t. washington,las cruces,unknown level
17172,Male,2020-21,2021,99.0,0.7778,booker t. washington,las cruces,unknown level
17172,White,2020-21,2021,,,booker t. washington,las cruces,unknown level
17172,Black,2020-21,2021,,,booker t. washington,las cruces,unknown level
17172,Hispanic,2020-21,2021,178.0,0.809,booker t. washington,las cruces,unknown level
17172,Asian,2020-21,2021,,,booker t. washington,las cruces,unknown level
17172,Native,2020-21,2021,,,booker t. washington,las cruces,unknown level
17172,EL,2020-21,2021,49.0,0.6939000000000001,booker t. washington,las cruces,unknown level
17172,Migrant,2020-21,2021,11.0,0.6364000000000001,booker t. washington,las cruces,unknown level
17177,Female,2020-21,2021,94.0,,white sands elementary,las cruces,es
17177,Male,2020-21,2021,118.0,0.9661000000000001,white sands elementary,las cruces,es
17177,White,2020-21,2021,84.0,,white sands elementary,las cruces,es
17177,Black,2020-21,2021,17.0,,white sands elementary,las cruces,es
17177,Hispanic,2020-21,2021,92.0,,white sands elementary,las cruces,es
17177,Asian,2020-21,2021,,,white sands elementary,las cruces,es
17177,Native,2020-21,2021,,,white sands elementary,las cruces,es
17177,EL,2020-21,2021,,,white sands elementary,las cruces,es
17177,Migrant,2020-21,2021,,,white sands elementary,las cruces,es
17184,Female,2020-21,2021,345.0,0.8783000000000001,zia middle,las cruces,ms
17184,Male,2020-21,2021,337.0,0.8546,zia middle,las cruces,ms
17184,White,2020-21,2021,123.0,0.935,zia middle,las cruces,ms
17184,Black,2020-21,2021,16.0,,zia middle,las cruces,ms
17184,Hispanic,2020-21,2021,529.0,0.845,zia middle,las cruces,ms
17184,Asian,2020-21,2021,,,zia middle,las cruces,ms
17184,Native,2020-21,2021,,,zia middle,las cruces,ms
17184,EL,2020-21,2021,114.0,0.7895000000000001,zia middle,las cruces,ms
17184,Migrant,2020-21,2021,18.0,0.7778,zia middle,las cruces,ms
17993,Female,2020-21,2021,,,,,
17993,Male,2020-21,2021,,,,,
17993,White,2020-21,2021,,,,,
17993,Black,2020-21,2021,,,,,
17993,Hispanic,2020-21,2021,,,,,
17993,Asian,2020-21,2021,,,,,
17993,Native,2020-21,2021,,,,,
17993,EL,2020-21,2021,,,,,
17993,Migrant,2020-21,2021,,,,,
17998,Female,2020-21,2021,,,,,
17998,Male,2020-21,2021,,,,,
17998,White,2020-21,2021,,,,,
17998,Black,2020-21,2021,,,,,
17998,Hispanic,2020-21,2021,11.0,,,,
17998,Asian,2020-21,2021,,,,,
17998,Native,2020-21,2021,,,,,
17998,EL,2020-21,2021,,,,,
17998,Migrant,2020-21,2021,,,,,
18001,Female,2020-21,2021,128.0,0.6719,rio grande elementary,hatch,es
18001,Male,2020-21,2021,132.0,0.6667000000000001,rio grande elementary,hatch,es
18001,White,2020-21,2021,,,rio grande elementary,hatch,es
18001,Black,2020-21,2021,,,rio grande elementary,hatch,es
18001,Hispanic,2020-21,2021,254.0,0.6732,rio grande elementary,hatch,es
18001,Asian,2020-21,2021,,,rio grande elementary,hatch,es
18001,Native,2020-21,2021,,,rio grande elementary,hatch,es
18001,EL,2020-21,2021,153.0,0.6993,rio grande elementary,hatch,es
18001,Migrant,2020-21,2021,,,rio grande elementary,hatch,es
18050,Female,2020-21,2021,126.0,0.881,hatch valley middle,hatch,ms
18050,Male,2020-21,2021,166.0,0.9217000000000001,hatch valley middle,hatch,ms
18050,White,2020-21,2021,11.0,,hatch valley middle,hatch,ms
18050,Black,2020-21,2021,,,hatch valley middle,hatch,ms
18050,Hispanic,2020-21,2021,280.0,0.9036000000000001,hatch valley middle,hatch,ms
18050,Asian,2020-21,2021,,,hatch valley middle,hatch,ms
18050,Native,2020-21,2021,,,hatch valley middle,hatch,ms
18050,EL,2020-21,2021,153.0,0.915,hatch valley middle,hatch,ms
18050,Migrant,2020-21,2021,16.0,,hatch valley middle,hatch,ms
18053,Female,2020-21,2021,31.0,0.871,garfield elementary,hatch,es
18053,Male,2020-21,2021,28.0,0.8929,garfield elementary,hatch,es
18053,White,2020-21,2021,,,garfield elementary,hatch,es
18053,Black,2020-21,2021,,,garfield elementary,hatch,es
18053,Hispanic,2020-21,2021,59.0,0.8814000000000001,garfield elementary,hatch,es
18053,Asian,2020-21,2021,,,garfield elementary,hatch,es
18053,Native,2020-21,2021,,,garfield elementary,hatch,es
18053,EL,2020-21,2021,35.0,,garfield elementary,hatch,es
18053,Migrant,2020-21,2021,,,garfield elementary,hatch,es
18057,Female,2020-21,2021,58.0,0.6897,hatch valley elementary,hatch,es
18057,Male,2020-21,2021,62.0,0.7258,hatch valley elementary,hatch,es
18057,White,2020-21,2021,,,hatch valley elementary,hatch,es
18057,Black,2020-21,2021,,,hatch valley elementary,hatch,es
18057,Hispanic,2020-21,2021,115.0,0.6957,hatch valley elementary,hatch,es
18057,Asian,2020-21,2021,,,hatch valley elementary,hatch,es
18057,Native,2020-21,2021,,,hatch valley elementary,hatch,es
18057,EL,2020-21,2021,47.0,0.6809000000000001,hatch valley elementary,hatch,es
18057,Migrant,2020-21,2021,,,hatch valley elementary,hatch,es
18058,Female,2020-21,2021,187.0,0.9786,hatch valley high,hatch,hs
18058,Male,2020-21,2021,171.0,0.9766,hatch valley high,hatch,hs
18058,White,2020-21,2021,,,hatch valley high,hatch,hs
18058,Black,2020-21,2021,,,hatch valley high,hatch,hs
18058,Hispanic,2020-21,2021,350.0,0.9771000000000001,hatch valley high,hatch,hs
18058,Asian,2020-21,2021,,,hatch valley high,hatch,hs
18058,Native,2020-21,2021,,,hatch valley high,hatch,hs
18058,EL,2020-21,2021,138.0,,hatch valley high,hatch,hs
18058,Migrant,2020-21,2021,13.0,,hatch valley high,hatch,hs
19001,Female,2020-21,2021,142.0,0.7042,vado elementary,gadsden,es
19001,Male,2020-21,2021,191.0,0.6702,vado elementary,gadsden,es
19001,White,2020-21,2021,,,vado elementary,gadsden,es
19001,Black,2020-21,2021,,,vado elementary,gadsden,es
19001,Hispanic,2020-21,2021,328.0,0.686,vado elementary,gadsden,es
19001,Asian,2020-21,2021,,,vado elementary,gadsden,es
19001,Native,2020-21,2021,,,vado elementary,gadsden,es
19001,EL,2020-21,2021,201.0,0.7214,vado elementary,gadsden,es
19001,Migrant,2020-21,2021,,,vado elementary,gadsden,es
19003,Female,2020-21,2021,521.0,0.9002,chaparral high,gadsden,hs
19003,Male,2020-21,2021,518.0,0.8282,chaparral high,gadsden,hs
19003,White,2020-21,2021,27.0,,chaparral high,gadsden,hs
19003,Black,2020-21,2021,,,chaparral high,gadsden,hs
19003,Hispanic,2020-21,2021,1006.0,0.8618,chaparral high,gadsden,hs
19003,Asian,2020-21,2021,,,chaparral high,gadsden,hs
19003,Native,2020-21,2021,,,chaparral high,gadsden,hs
19003,EL,2020-21,2021,365.0,0.8384,chaparral high,gadsden,hs
19003,Migrant,2020-21,2021,,,chaparral high,gadsden,hs
19008,Female,2020-21,2021,203.0,0.8325,santa teresa elementary,gadsden,es
19008,Male,2020-21,2021,219.0,0.7991,santa teresa elementary,gadsden,es
19008,White,2020-21,2021,30.0,0.7667,santa teresa elementary,gadsden,es
19008,Black,2020-21,2021,,,santa teresa elementary,gadsden,es
19008,Hispanic,2020-21,2021,391.0,0.8184,santa teresa elementary,gadsden,es
19008,Asian,2020-21,2021,,,santa teresa elementary,gadsden,es
19008,Native,2020-21,2021,,,santa teresa elementary,gadsden,es
19008,EL,2020-21,2021,137.0,0.8029000000000001,santa teresa elementary,gadsden,es
19008,Migrant,2020-21,2021,,,santa teresa elementary,gadsden,es
19009,Female,2020-21,2021,173.0,0.6127,sunrise elementary,gadsden,es
19009,Male,2020-21,2021,174.0,0.6322,sunrise elementary,gadsden,es
19009,White,2020-21,2021,,,sunrise elementary,gadsden,es
19009,Black,2020-21,2021,,,sunrise elementary,gadsden,es
19009,Hispanic,2020-21,2021,342.0,0.6228,sunrise elementary,gadsden,es
19009,Asian,2020-21,2021,,,sunrise elementary,gadsden,es
19009,Native,2020-21,2021,,,sunrise elementary,gadsden,es
19009,EL,2020-21,2021,174.0,0.6494,sunrise elementary,gadsden,es
19009,Migrant,2020-21,2021,,,sunrise elementary,gadsden,es
19013,Female,2020-21,2021,93.0,0.6022000000000001,,,
19013,Male,2020-21,2021,117.0,0.6752,,,
19013,White,2020-21,2021,,,,,
19013,Black,2020-21,2021,,,,,
19013,Hispanic,2020-21,2021,207.0,0.6377,,,
19013,Asian,2020-21,2021,,,,,
19013,Native,2020-21,2021,,,,,
19013,EL,2020-21,2021,116.0,0.6552,,,
19013,Migrant,2020-21,2021,,,,,
19016,Female,2020-21,2021,175.0,0.8286,anthony elementary,gadsden,es
19016,Male,2020-21,2021,157.0,0.7962,anthony elementary,gadsden,es
19016,White,2020-21,2021,,,anthony elementary,gadsden,es
19016,Black,2020-21,2021,,,anthony elementary,gadsden,es
19016,Hispanic,2020-21,2021,328.0,0.811,anthony elementary,gadsden,es
19016,Asian,2020-21,2021,,,anthony elementary,gadsden,es
19016,Native,2020-21,2021,,,anthony elementary,gadsden,es
19016,EL,2020-21,2021,169.0,0.787,anthony elementary,gadsden,es
19016,Migrant,2020-21,2021,12.0,,anthony elementary,gadsden,es
19017,Female,2020-21,2021,198.0,0.7424000000000001,gadsden elementary,gadsden,es
19017,Male,2020-21,2021,206.0,0.7039000000000001,gadsden elementary,gadsden,es
19017,White,2020-21,2021,,,gadsden elementary,gadsden,es
19017,Black,2020-21,2021,,,gadsden elementary,gadsden,es
19017,Hispanic,2020-21,2021,398.0,0.7186,gadsden elementary,gadsden,es
19017,Asian,2020-21,2021,,,gadsden elementary,gadsden,es
19017,Native,2020-21,2021,,,gadsden elementary,gadsden,es
19017,EL,2020-21,2021,189.0,0.6984,gadsden elementary,gadsden,es
19017,Migrant,2020-21,2021,,,gadsden elementary,gadsden,es
19018,Female,2020-21,2021,127.0,,alta vista early college high school,gadsden,hs
19018,Male,2020-21,2021,73.0,,alta vista early college high school,gadsden,hs
19018,White,2020-21,2021,11.0,,alta vista early college high school,gadsden,hs
19018,Black,2020-21,2021,,,alta vista early college high school,gadsden,hs
19018,Hispanic,2020-21,2021,189.0,,alta vista early college high school,gadsden,hs
19018,Asian,2020-21,2021,,,alta vista early college high school,gadsden,hs
19018,Native,2020-21,2021,,,alta vista early college high school,gadsden,hs
